Date,Open,High,Low,Close,Adj Close,Volume
2020-10-01,117.0999984741211,119.69999694824219,116.3499984741211,117.25,110.39327239990234,9963165
2020-10-05,117.94999694824219,119.5,117.55000305175781,118.4000015258789,111.47602081298828,8141288
2020-10-06,119.3499984741211,119.3499984741211,116.30000305175781,116.80000305175781,109.96958923339844,11221801
2020-10-07,117.0999984741211,117.19999694824219,114.25,114.44999694824219,107.75701141357422,11939558
2020-10-08,114.69999694824219,115.0,112.6500015258789,113.30000305175781,106.67427062988281,11663333
2020-10-09,113.3499984741211,115.9000015258789,112.30000305175781,114.9000015258789,108.18070220947266,15958362
2020-10-12,115.30000305175781,115.5,112.80000305175781,113.19999694824219,106.58010864257812,7949842
2020-10-13,113.30000305175781,114.6500015258789,112.3499984741211,113.8499984741211,107.19210052490234,9702168
2020-10-14,113.19999694824219,113.94999694824219,109.5999984741211,110.55000305175781,104.08509063720703,19663164
2020-10-15,110.8499984741211,112.69999694824219,109.55000305175781,110.5999984741211,104.13216400146484,15481671
2020-10-16,111.30000305175781,112.75,109.5999984741211,111.3499984741211,104.83830261230469,12231039
2020-10-19,112.5,115.3499984741211,111.25,114.69999694824219,107.99239349365234,18111350
2020-10-20,115.0999984741211,116.1500015258789,113.0999984741211,113.6500015258789,107.00379943847656,16554127
2020-10-21,113.6500015258789,116.9000015258789,113.55000305175781,115.0999984741211,108.36900329589844,20421726
2020-10-22,115.0,116.69999694824219,114.0999984741211,115.80000305175781,109.02806854248047,13653932
2020-10-23,116.80000305175781,118.19999694824219,116.19999694824219,117.69999694824219,110.81695556640625,11876035
2020-10-26,117.9000015258789,117.9000015258789,114.19999694824219,114.55000305175781,107.8511734008789,11243128
2020-10-27,114.19999694824219,115.1500015258789,112.8499984741211,113.94999694824219,107.2862548828125,10985477
2020-10-28,113.94999694824219,114.0,112.4000015258789,112.69999694824219,106.1093521118164,9366165
2020-10-29,112.0,112.44999694824219,110.55000305175781,110.8499984741211,104.36753845214844,11414157
2020-10-30,111.5999984741211,115.19999694824219,111.05000305175781,114.19999694824219,107.5216293334961,17773808
2020-11-02,114.5999984741211,116.30000305175781,113.55000305175781,115.69999694824219,108.93391418457031,12785804
2020-11-03,115.5999984741211,117.25,115.5999984741211,116.5,109.6871337890625,12319486
2020-11-04,116.5,116.5,113.69999694824219,114.80000305175781,108.0865478515625,7382741
2020-11-05,116.3499984741211,120.5999984741211,115.25,119.8499984741211,112.84122467041016,14904921
2020-11-06,120.25,122.4000015258789,118.30000305175781,121.80000305175781,114.67719268798828,18908916
2020-11-09,122.9000015258789,122.9000015258789,120.6500015258789,121.75,114.63011169433594,14950332
2020-11-10,122.25,125.4000015258789,121.0,124.80000305175781,117.50175476074219,15808417
2020-11-11,126.0,126.19999694824219,123.55000305175781,125.8499984741211,118.49034881591797,16757799
2020-11-12,126.05000305175781,126.5,121.0,122.0999984741211,114.95964813232422,35738360
2020-11-13,122.5,126.3499984741211,121.19999694824219,125.9000015258789,118.53742980957031,23377931
2020-11-17,128.3000030517578,129.3000030517578,127.19999694824219,128.6999969482422,121.1736831665039,20369194
2020-11-18,128.75,128.85000610351562,125.8499984741211,128.25,120.75,18943803
2020-11-19,121.75,124.30000305175781,120.8499984741211,122.05000305175781,122.05000305175781,29186699
2020-11-20,123.30000305175781,123.5,120.1500015258789,121.44999694824219,121.44999694824219,17573909
2020-11-23,121.25,123.44999694824219,119.75,122.75,122.75,17269543
2020-11-24,123.75,124.5999984741211,122.80000305175781,123.25,123.25,18199200
2020-11-25,123.94999694824219,126.75,123.25,123.94999694824219,123.94999694824219,22813211
2020-11-26,124.5999984741211,125.3499984741211,123.3499984741211,125.05000305175781,125.05000305175781,13694237
2020-11-27,125.44999694824219,127.4000015258789,125.0,125.55000305175781,125.55000305175781,25297333
2020-12-01,126.0,127.0,124.69999694824219,126.4000015258789,126.4000015258789,8927107
2020-12-02,127.0,131.14999389648438,126.4000015258789,129.75,129.75,21081119
2020-12-03,131.35000610351562,134.0,129.25,133.4499969482422,133.4499969482422,25834042
2020-12-04,134.1999969482422,134.9499969482422,131.10000610351562,133.3000030517578,133.3000030517578,19371235
2020-12-07,133.3000030517578,137.1999969482422,133.0,136.8000030517578,136.8000030517578,14127211
2020-12-08,137.4499969482422,137.6999969482422,133.0,134.25,134.25,21479953
2020-12-09,135.39999389648438,137.5,134.39999389648438,134.6999969482422,134.6999969482422,18755465
2020-12-10,135.1999969482422,135.4499969482422,132.8000030517578,134.85000610351562,134.85000610351562,11912807
2020-12-11,134.6999969482422,140.6999969482422,134.5,138.25,138.25,30559578
2020-12-14,139.64999389648438,144.1999969482422,139.10000610351562,143.35000610351562,143.35000610351562,35605748
2020-12-15,143.64999389648438,144.35000610351562,140.8000030517578,143.10000610351562,143.10000610351562,18775793
2020-12-16,144.35000610351562,146.0,143.5,145.5,145.5,16119571
2020-12-17,145.25,145.25,142.5,143.4499969482422,143.4499969482422,12374964
2020-12-18,143.4499969482422,143.64999389648438,139.4499969482422,141.6999969482422,141.6999969482422,13628707
2020-12-21,141.39999389648438,141.5,129.35000610351562,132.9499969482422,132.9499969482422,20132655
2020-12-22,132.5,136.10000610351562,129.8000030517578,135.5,135.5,17257059
2020-12-23,135.5,136.6999969482422,134.10000610351562,135.0500030517578,135.0500030517578,10091831
2020-12-24,136.35000610351562,139.10000610351562,135.60000610351562,136.25,136.25,14518171
2020-12-28,139.89999389648438,139.89999389648438,137.1999969482422,137.64999389648438,137.64999389648438,15223089
2020-12-29,138.89999389648438,139.60000610351562,134.60000610351562,135.10000610351562,135.10000610351562,21146540
2020-12-30,136.75,136.75,134.1999969482422,135.60000610351562,135.60000610351562,14180071
2020-12-31,135.60000610351562,136.6999969482422,134.75,135.4499969482422,135.4499969482422,15237166
2021-01-01,135.39999389648438,136.25,135.0500030517578,135.35000610351562,135.35000610351562,6995084
2021-01-04,136.85000610351562,137.75,135.8000030517578,137.25,137.25,11669647
2021-01-05,136.75,136.75,134.39999389648438,135.14999389648438,135.14999389648438,12371842
2021-01-06,135.39999389648438,137.3000030517578,133.8000030517578,135.10000610351562,135.10000610351562,14133415
2021-01-07,136.5,137.5,135.5,136.5,136.5,17298525
2021-01-08,137.10000610351562,140.9499969482422,137.10000610351562,139.6999969482422,139.6999969482422,27964099
2021-01-11,140.5,143.0,140.3000030517578,141.6999969482422,141.6999969482422,24790683
2021-01-12,142.5,147.5500030517578,141.6999969482422,146.64999389648438,146.64999389648438,28433070
2021-01-13,148.5,148.8000030517578,143.5,145.8000030517578,145.8000030517578,21154236
2021-01-14,146.60000610351562,148.1999969482422,144.85000610351562,146.64999389648438,146.64999389648438,14755992
2021-01-15,146.8000030517578,147.60000610351562,142.35000610351562,143.25,143.25,10647008
2021-01-18,143.3000030517578,143.89999389648438,136.60000610351562,138.6999969482422,138.6999969482422,17085592
2021-01-19,140.85000610351562,141.89999389648438,139.60000610351562,140.10000610351562,140.10000610351562,8951075
2021-01-20,140.5,141.9499969482422,138.64999389648438,141.5,141.5,11820498
2021-01-21,142.0,142.14999389648438,136.5500030517578,137.35000610351562,137.35000610351562,10828875
2021-01-22,137.35000610351562,137.8000030517578,132.5,133.1999969482422,133.1999969482422,14810848
2021-01-25,134.89999389648438,135.5,130.85000610351562,131.85000610351562,131.85000610351562,10157077
2021-01-27,132.0,132.5500030517578,128.6999969482422,129.14999389648438,129.14999389648438,11638766
2021-01-28,128.0,129.9499969482422,127.80000305175781,128.1999969482422,128.1999969482422,11970139
2021-01-29,129.25,129.64999389648438,125.25,125.9000015258789,125.9000015258789,15268785
2021-02-01,126.4000015258789,129.75,125.8499984741211,129.0,129.0,12808349
2021-02-02,131.0,132.85000610351562,129.64999389648438,131.25,131.25,15485139
2021-02-03,131.25,138.0,131.25,137.25,137.25,25483402
2021-02-04,137.89999389648438,144.25,136.8000030517578,143.60000610351562,143.60000610351562,30751754
2021-02-05,144.10000610351562,144.3000030517578,139.35000610351562,140.85000610351562,140.85000610351562,19930467
2021-02-08,141.0500030517578,142.39999389648438,140.3000030517578,141.5500030517578,141.5500030517578,11810439
2021-02-09,141.5,143.4499969482422,138.6999969482422,139.25,139.25,8579689
2021-02-10,139.89999389648438,140.5500030517578,136.8000030517578,138.3000030517578,138.3000030517578,8709612
